Date,Sector,Daily_Return,Cumulative_Return,Cumulative_Return_Pct
2024-01-16,Pharma,-0.008690795814237701,0.4165285219122705,41.652852191227055
2024-01-17,Pharma,-0.009338879758609846,0.40329973237149064,40.32997323714906
2024-01-18,Pharma,-0.000856413926399785,0.4020979269377747,40.209792693777466
2024-01-19,Pharma,0.005637151559683662,0.41000176545344114,41.00017654534411
2024-01-23,Pharma,-0.0058526554215059924,0.401749510976527,40.1749510976527
2024-01-24,Pharma,0.013422082546810838,0.42056390862280546,42.056390862280544
2024-01-25,Pharma,-0.011193855949823394,0.4046623208621638,40.46623208621638
2024-01-29,Pharma,0.00606788442313152,0.41318564947868297,41.318564947868296
2024-01-30,Pharma,-0.004100829126053812,0.40739041660677944,40.73904166067794
2024-01-31,Pharma,0.018531163484331602,0.4334709985032015,43.34709985032015
2024-02-01,Pharma,-0.002408953656514673,0.43001783329984944,43.001783329984946
2024-02-02,Pharma,0.00868009953166004,0.44243053042494096,44.2430530424941
2024-02-05,Pharma,0.009905871370349078,0.45671906171999477,45.671906171999474
2024-02-06,Pharma,0.015393793085317159,0.47914349353954977,47.914349353954975
2024-02-07,Pharma,0.002424341751719089,0.48272944286772135,48.27294428677214
2024-02-08,Pharma,-0.0024381086077393367,0.47911438745011714,47.911438745011715
2024-02-09,Pharma,-0.002982211533572798,0.47470335546439,47.470335546439
2024-02-12,Pharma,0.00021519420397150268,0.4750207030790632,47.50207030790632
2024-02-13,Pharma,0.004011704724634324,0.48093805060253914,48.09380506025391
2024-02-14,Pharma,-0.0008183493072975278,0.4797261259746781,47.972612597467815
2024-02-15,Pharma,0.001958454597441228,0.48262410240904696,48.2624102409047
2024-02-16,Pharma,0.021216802851094885,0.5140806456921412,51.40806456921412
2024-02-19,Pharma,0.0048475056951834405,0.5214201602451007,52.14201602451007
2024-02-20,Pharma,-0.002653348720464177,0.5173833020096259,51.738330200962594
2024-02-21,Pharma,-0.00590720839994634,0.5084198026220563,50.84198026220563
2024-02-22,Pharma,0.001656770408013214,0.5109189079139018,51.091890791390185
2024-02-23,Pharma,0.001113273458234343,0.5126009738316268,51.26009738316269
2024-02-26,Pharma,-0.007714174539361374,0.5009325059110816,50.09325059110816
2024-02-27,Pharma,0.002486987070780078,0.504665305647396,50.4665305647396
2024-02-28,Pharma,-0.009402317569588547,0.4905179646077571,49.05179646077571
2024-02-29,Pharma,0.004177215871821233,0.4967441799067511,49.67441799067511
2024-03-01,Pharma,-0.005554123527685728,0.4884310778422045,48.84310778422045
2024-03-04,Pharma,0.009133338391283552,0.5020254225482401,50.20254225482401
2024-03-05,Pharma,-0.00010428573110919937,0.501868782728905,50.1868782728905
2024-03-06,Pharma,-0.0005694301613015263,0.501013573345702,50.101357334570196
2024-03-07,Pharma,0.004864168476281877,0.5083147562516412,50.831475625164124
2024-03-11,Pharma,-0.001810418092868804,0.5055840759271821,50.55840759271821
2024-03-12,Pharma,-0.011242121430828034,0.4886581169212878,48.86581169212878
2024-03-13,Pharma,-0.023851847853304943,0.4531508700108937,45.315087001089374
